    -6.884943642    -1.859298176               0
    -5.790325282       1.7007393               0
     2.847057325    -1.400460969               0
 -0.006763255961      3.97025013               0
     2.230764392    -1.449706085               0
    -3.613135193   -0.9998446625               0
     5.092512004    -1.049699311               0
    -6.277626359    0.6564435976               0
   -0.3680687615    -1.653830599               0
    -5.862158141   -0.1859530031               0
    -1.856423033    -6.016991215               0
    0.4179741055    0.4608356768               0
  -0.07553256106    -4.312366634               0
     3.621140125    0.2712265979               0
    -5.415731905   -0.5529828712               0
     4.276589968    0.7308612901               0
     3.391802465   -0.9183216895               0
      4.13758126    -4.756317817               0
     1.833049011    0.4383301865               0
    -4.480795399    -2.016698869               0
    -2.823993601    -2.408904093               0
     0.257585462     1.052405392               0
     3.779015297     6.019725881               0
    0.7947459202    -7.338214551               0
    -2.579345347   -0.8437604647               0
     2.374698276   -0.8611286362               0
     2.500602292     1.852956198               0
    -5.917527271    -2.264357827               0
    -2.901114142    0.7030567843               0
    -1.514297613    -4.129682965               0
    -3.276381912     -2.13210586               0
    -5.797279369     1.719842457               0
     1.751656465    -4.989759904               0
    0.3608621301     5.051557949               0
     4.877343623    -2.933021482               0
     1.902519515     2.736518726               0
     2.406567057    0.9494321431               0
   -0.8960337154    -2.638577737               0
     2.056186759    -1.063307886               0
     1.655447002     2.697388894               0
    -2.306781841      4.94387894               0
    -1.212775729     3.270274309               0
     4.361404204    -2.680718581               0
    -1.742479158     4.305703943               0
    0.5185245439     2.078205307               0
     1.812667703    -2.874471017               0
    -4.808655125     5.815572524               0
    -5.575887681    -1.720256573               0
     4.847390917    -1.848622941               0
   0.07526961089   -0.2780688299               0
     5.489740052   -0.8767581878               0
     -3.82108179   -0.4637522193               0
     -4.18661179    -4.840956367               0
       3.4826761     3.585040969               0
      0.87355217    -1.951549225               0
    -1.087000953    -3.923609108               0
     2.234769109      1.82211252               0
     6.238508518    0.4840493082               0
     -3.26454635    -5.525805766               0
   -0.6889290078    -8.228801646               0
   -0.2555639209      5.45346536               0
    0.7226464589     5.688855935               0
    0.1514269866    -5.586961283               0
    -3.203669969    -1.999691764               0
     3.172978493     3.487526121               0
    -5.911231923     1.944190015               0
    -3.415842466    -4.385950904               0
      2.91190821    -6.787350757               0
    -4.946850104    0.2485936477               0
     1.604961609    -1.666894129               0
   -0.6240342881    -2.706432519               0
   -0.7944123238     5.865922011               0
     5.878331535   0.03521818046               0
     2.447263738    -3.890191403               0
     2.055438217    -3.699283372               0
     8.057095533    -1.756260047               0
    -1.787652857    -4.789658131               0
   -0.4374632217     3.304213316               0
    -2.822848961     4.627640928               0
     4.360586233     6.110667391               0
    -4.474987766    -1.595360448               0
    -7.160204059   -0.6310851993               0
     3.389067601   -0.3258121363               0
      4.27407183     4.549201499               0
     5.468441597     4.889379402               0
    -3.607411495    -5.870786487               0
     2.797890224    -4.793147905               0
     4.286307016     5.496134202               0
   -0.6033898144    0.5296639603               0
     1.391950019     5.227419289               0
      3.88886188   -0.1415175717               0
      1.53610155     3.273045583               0
    0.6341941223    -3.846294995               0
     1.364411467     3.404970462               0
     2.602953505     1.175365484               0
    -5.877705139      3.64752638               0
    -2.812539097   -0.2577883469               0
    -2.180335787    -6.268137072               0
     3.987264271     5.555196835               0
     2.749874472    -2.510643074               0
    0.0181660989     2.263205991               0
   0.01433753642   -0.7020003459               0
    -3.247266248    -1.450309232               0
     3.699960561    -4.031997079               0
     3.038081127     -5.69331533               0
    -2.655148319     3.327247584               0
    0.1971423797     5.603441167               0
    -3.308639882     8.859461096               0
     0.457461106   -0.4322497515               0
    0.9161589894    -1.539249067               0
